start_node_id,end_node_id,relationship_type
1593373400,2132395689,CITES
1593373400,2137865376,CITES
1593373400,2156005594,CITES
1982092505,1561885403,CITES
1982092505,1622265552,CITES
1982092505,1884778945,CITES
1982092505,1972328077,CITES
1982092505,1973501242,CITES
1982092505,1981928839,CITES
1982092505,1983536842,CITES
1982092505,1988655303,CITES
1982092505,1991153938,CITES
1982092505,2005216655,CITES
1982092505,2022118131,CITES
1982092505,2035362408,CITES
1982092505,2042851811,CITES
1982092505,2047188336,CITES
1982092505,2053719188,CITES
1982092505,2073126252,CITES
1982092505,2077240273,CITES
1982092505,2089138728,CITES
1982092505,2089968036,CITES
1982092505,2123630423,CITES
1982092505,2126924915,CITES
1982092505,2128023681,CITES
1982092505,2133943294,CITES
1982092505,2153921496,CITES
1982092505,2167453102,CITES
1982092505,2734571963,CITES
1570977890,129591905,CITES
1570977890,189071221,CITES
1570977890,1550571039,CITES
1570977890,1558832481,CITES
1570977890,1576994079,CITES
1570977890,1583169995,CITES
1570977890,1589788404,CITES
1570977890,1600215005,CITES
1570977890,1911479129,CITES
1570977890,1956559956,CITES
1570977890,1965982049,CITES
1570977890,1969725987,CITES
1570977890,1983491013,CITES
1570977890,2055487721,CITES
1570977890,2094653510,CITES
1570977890,2097176023,CITES
1570977890,2104567554,CITES
1570977890,2115350349,CITES
1570977890,2128677857,CITES
1570977890,2130613930,CITES
1570977890,2142387245,CITES
1570977890,2156526680,CITES
1570977890,2161536823,CITES
1570977890,2170548100,CITES
1570977890,2420370654,CITES
1688777878,1570265525,CITES
1688777878,1585278061,CITES
1688777878,1602726879,CITES
1688777878,1603799276,CITES
1688777878,1607782211,CITES
1688777878,1751031346,CITES
1688777878,2015234709,CITES
1688777878,2038946595,CITES
1688777878,2096998948,CITES
1688777878,2097583309,CITES
1688777878,2139889174,CITES
1688777878,2147984485,CITES
1688777878,2156879624,CITES
1688777878,2340735175,CITES
1688777878,2913036292,CITES
1688777878,2913459036,CITES
1579343146,173004666,CITES
1579343146,1512921847,CITES
1579343146,1895928490,CITES
1579343146,1997874761,CITES
1579343146,2015071685,CITES
1793284863,1508355855,CITES
1793284863,1555915743,CITES
1793284863,1557835717,CITES
1793284863,1560538750,CITES
1793284863,1581321178,CITES
1793284863,1721498786,CITES
1793284863,2062184932,CITES
1793284863,2072627547,CITES
1793284863,2074429597,CITES
1793284863,2086797095,CITES
1793284863,2111380344,CITES
1793284863,2118269922,CITES
1793284863,2127196484,CITES
1793284863,2135658482,CITES
1793284863,2144777244,CITES
1793284863,2151135734,CITES
1531197527,63153948,CITES
1531197527,97221455,CITES
1531197527,1604380167,CITES
1531197527,1921373204,CITES
1531197527,2022546092,CITES
1531197527,2037717074,CITES
1531197527,2102711197,CITES
1531197527,2145903312,CITES
1531197527,2158182745,CITES
1492040731,1581344573,CITES
1492040731,1825060070,CITES
1492040731,1931584711,CITES
1492040731,2024126251,CITES
1492040731,2047813567,CITES
1492040731,2071075503,CITES
1492040731,2090178125,CITES
1492040731,2101731962,CITES
1492040731,2111996486,CITES
1492040731,2139126523,CITES
1492040731,2140332639,CITES
1492040731,2145456577,CITES
1492040731,2147342997,CITES
1492040731,2147953263,CITES
1492040731,2150074609,CITES
1492040731,2162232794,CITES
1492040731,2543535082,CITES
1965013462,369868522,CITES
1965013462,1501192697,CITES
1965013462,1566312660,CITES
1965013462,1779735989,CITES
1965013462,2014678342,CITES
1965013462,2407682414,CITES
1589525990,1545499512,CITES
1589525990,2043555680,CITES
1589525990,2139440703,CITES
1589525990,2140311411,CITES
1589525990,2156639545,CITES
1545359038,859940,CITES
1545359038,63093409,CITES
1545359038,90143897,CITES
1545359038,1494051470,CITES
