start_node_id,end_node_id,relationship_type
1788386172,1162239172,PUBLISHED_IN
1493969756,1140213147,PUBLISHED_IN
1563653427,105581714,PUBLISHED_IN
1922673076,106296714,PUBLISHED_IN
1590050693,1169806927,PUBLISHED_IN
1979711143,1177622950,PUBLISHED_IN
1584007654,1145706541,PUBLISHED_IN
1791720435,2533150121,PUBLISHED_IN
1518365261,2626725751,PUBLISHED_IN
1979479253,1190910084,PUBLISHED_IN
1535992660,1165285842,PUBLISHED_IN
1886224142,2532200668,PUBLISHED_IN
1550137840,1153524033,PUBLISHED_IN
1514617528,1153524033,PUBLISHED_IN
1976232673,1135342153,PUBLISHED_IN
1583156127,,PUBLISHED_IN
1599893988,1140213147,PUBLISHED_IN
1502234186,1134440762,PUBLISHED_IN
1531731596,90199469,PUBLISHED_IN
1551111576,1153524033,PUBLISHED_IN
36535589,1153524033,PUBLISHED_IN
1750380915,39012697,PUBLISHED_IN
1908424597,1141821850,PUBLISHED_IN
1488056159,1153524033,PUBLISHED_IN
1485516004,106296714,PUBLISHED_IN
1574894409,1132593990,PUBLISHED_IN
1534926211,1204434967,PUBLISHED_IN
1574229996,1155137614,PUBLISHED_IN
1966981171,1162793720,PUBLISHED_IN
1566914742,1169806927,PUBLISHED_IN
1977075681,185008460,PUBLISHED_IN
1845243431,106296714,PUBLISHED_IN
1970558557,1194005070,PUBLISHED_IN
1516320044,57293258,PUBLISHED_IN
1518621415,2754504537,PUBLISHED_IN
1758702441,104274287,PUBLISHED_IN
1556751392,1163686456,PUBLISHED_IN
1562872124,1153524033,PUBLISHED_IN
1560484442,1162450063,PUBLISHED_IN
1574200486,62148650,PUBLISHED_IN
1864329372,1165958984,PUBLISHED_IN
1516704311,1195049314,PUBLISHED_IN
1766800110,1132800348,PUBLISHED_IN
1610570299,1177184315,PUBLISHED_IN
1967267655,1190910084,PUBLISHED_IN
1979828126,1182309694,PUBLISHED_IN
1557490893,183285281,PUBLISHED_IN
1537091622,1195800536,PUBLISHED_IN
1549128618,106296714,PUBLISHED_IN
1582350176,12529635,PUBLISHED_IN
62983436,89324355,PUBLISHED_IN
1566371091,1178070762,PUBLISHED_IN
1562746883,106296714,PUBLISHED_IN
1496749443,1165958984,PUBLISHED_IN
1975593007,118992489,PUBLISHED_IN
1597998418,2756318837,PUBLISHED_IN
1531975040,89324355,PUBLISHED_IN
1568514840,1153524033,PUBLISHED_IN
1864873123,1178070762,PUBLISHED_IN
1972369425,59933527,PUBLISHED_IN
1521033571,2756309959,PUBLISHED_IN
1983341988,153560523,PUBLISHED_IN
1520671630,1187615537,PUBLISHED_IN
1787766190,2533150121,PUBLISHED_IN
1555622823,,PUBLISHED_IN
178131164,9954729,PUBLISHED_IN
1597910678,,PUBLISHED_IN
1954663826,57293258,PUBLISHED_IN
1720340001,1141821850,PUBLISHED_IN
44228360,1171774888,PUBLISHED_IN
1488126327,,PUBLISHED_IN
1548927054,1153524033,PUBLISHED_IN
1753832216,,PUBLISHED_IN
1506513518,2754635670,PUBLISHED_IN
34814984,,PUBLISHED_IN
1484069097,106992369,PUBLISHED_IN
1599406659,1134031032,PUBLISHED_IN
1689907099,1141769385,PUBLISHED_IN
98889874,1173173816,PUBLISHED_IN
1556886986,1162239172,PUBLISHED_IN
1973021928,2532822031,PUBLISHED_IN
1546639491,,PUBLISHED_IN
1979129485,86488779,PUBLISHED_IN
1966793805,1190910084,PUBLISHED_IN
1522773110,2758123139,PUBLISHED_IN
1571509609,1176514135,PUBLISHED_IN
1533045755,181659395,PUBLISHED_IN
1532874975,1153524033,PUBLISHED_IN
1498685334,1153524033,PUBLISHED_IN
1978358700,103482838,PUBLISHED_IN
1691095050,,PUBLISHED_IN
1743041603,1132577199,PUBLISHED_IN
1980572240,141020589,PUBLISHED_IN
1519503479,1159071770,PUBLISHED_IN
1532323755,1155608529,PUBLISHED_IN
1550422670,1153524033,PUBLISHED_IN
1540155273,2740279309,PUBLISHED_IN
1977096446,1169674987,PUBLISHED_IN
1969801094,1133523790,PUBLISHED_IN
